# wavelength[A] tau flux flux_error
4.331200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.332000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.332800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.333600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.334400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.335200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.336000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.336800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.337600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.338400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.339200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.340000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.340800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.341600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.342400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.343200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.344000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.344800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.345600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.346400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.347200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.348000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.348800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.349600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.350400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.351200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.352000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.352800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.353600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.354400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.355200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.356000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.356800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.357600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.358400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.359200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.360000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.360800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.361600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.362400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.363200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.364000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.364800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.365600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.366400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.367200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.368000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.368800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.369600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.370400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.371200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.372000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.372800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.373600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.374400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.375200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.376000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.376800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.377600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.378400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.379200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.380000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.380800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.381600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.382400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.383200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.384000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.384800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.385600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.386400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.387200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.388000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.388800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.389600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.390400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.391200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.392000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.392800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.393600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.394400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.395200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.396000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.396800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.397600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.398400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.399200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.400000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.400800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.401600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.402400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.403200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.404000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.404800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.405600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.406400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.407200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.408000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.408800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.409600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.410400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.411200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.412000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.412800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.413600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.414400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.415200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.416000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.416800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.417600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.418400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.419200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.420000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.420800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.421600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.422400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.423200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.424000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.424800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.425600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.426400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.427200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.428000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.428800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.429600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.430400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.431200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.432000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.432800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.433600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.434400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.435200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.436000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.436800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.437600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.438400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.439200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.440000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.440800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.441600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.442400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.443200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.444000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.444800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.445600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.446400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.447200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.448000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.448800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.449600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.450400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.451200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.452000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.452800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.453600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.454400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.455200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.456000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.456800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.457600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.458400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.459200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.460000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.460800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.461600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.462400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.463200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.464000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.464800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.465600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.466400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.467200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.468000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.468800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.469600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.470400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.471200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.472000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.472800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.473600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.474400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.475200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.476000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.476800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.477600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.478400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.479200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.480000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.480800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.481600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.482400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.483200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.484000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.484800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.485600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.486400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.487200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.488000e+03 3.261944e-09 1.000000e+00 1.000000e-01
4.488800e+03 2.306094e-04 9.997694e-01 9.998847e-02
4.489600e+03 8.237874e-05 9.999176e-01 9.999588e-02
4.490400e+03 2.953272e-08 1.000000e+00 1.000000e-01
4.491200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.492000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.492800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.493600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.494400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.495200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.496000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.496800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.497600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.498400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.499200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.500000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.500800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.501600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.502400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.503200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.504000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.504800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.505600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.506400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.507200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.508000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.508800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.509600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.510400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.511200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.512000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.512800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.513600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.514400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.515200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.516000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.516800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.517600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.518400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.519200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.520000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.520800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.521600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.522400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.523200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.524000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.524800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.525600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.526400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.527200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.528000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.528800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.529600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.530400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.531200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.532000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.532800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.533600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.534400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.535200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.536000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.536800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.537600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.538400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.539200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.540000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.540800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.541600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.542400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.543200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.544000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.544800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.545600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.546400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.547200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.548000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.548800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.549600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.550400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.551200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.552000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.552800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.553600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.554400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.555200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.556000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.556800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.557600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.558400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.559200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.560000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.560800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.561600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.562400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.563200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.564000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.564800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.565600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.566400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.567200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.568000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.568800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.569600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.570400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.571200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.572000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.572800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.573600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.574400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.575200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.576000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.576800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.577600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.578400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.579200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.580000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.580800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.581600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.582400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.583200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.584000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.584800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.585600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.586400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.587200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.588000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.588800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.589600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.590400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.591200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.592000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.592800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.593600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.594400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.595200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.596000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.596800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.597600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.598400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.599200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.600000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.600800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.601600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.602400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.603200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.604000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.604800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.605600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.606400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.607200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.608000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.608800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.609600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.610400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.611200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.612000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.612800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.613600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.614400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.615200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.616000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.616800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.617600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.618400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.619200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.620000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.620800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.621600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.622400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.623200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.624000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.624800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.625600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.626400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.627200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.628000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.628800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.629600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.630400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.631200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.632000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.632800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.633600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.634400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.635200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.636000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.636800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.637600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.638400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.639200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.640800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.641600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.642400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.643200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.644000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.644800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.645600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.646400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.647200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.648000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.648800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.649600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.650400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.651200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.652000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.652800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.653600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.654400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.655200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.656000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.656800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.657600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.658400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.659200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.660000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.660800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.661600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.662400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.663200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.664000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.664800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.665600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.666400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.667200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.668000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.668800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.669600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.670400e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.671200e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.672000e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.672800e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.673600e+03 0.000000e+00 1.000000e+00 1.000000e-01
4.674400e+03 0.000000e+00 1.000000e+00 1.000000e-01
